선수,Team,Sort▼,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼,팀,pid,연봉(만원),연도,포지션구분,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid_new
홍건희,투수,,63,0,,,,,,,,,74.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10696,11000,2021,타자,,18.0,6.0,12.0,0.0,100.0,2.18,,,,,,,,,0.0,0.0,,,0.0,106961.0
김명신,투수,,58,1,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12847,4500,2021,타자,,13.0,2.0,11.0,0.0,100.0,1.75,,,,,,,,,0.0,0.0,,,0.0,128471.0
이영하,투수,,35,11,,,,,,,,,78.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12568,19000,2021,타자,,10.0,2.0,8.0,0.0,100.0,1.14,,,,,,,,,0.0,0.0,,,0.0,125681.0
최원준,투수,,29,29,,,,,,,,,158.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12852,16000,2021,타자,,24.0,8.0,15.0,1.0,95.8,1.31,,,,,,,,,0.0,,,,0.0,128521.0
권휘,투수,,24,0,,,,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,13665,3200,2021,타자,,4.0,1.0,3.0,0.0,100.0,1.77,,,,,,,,,0.0,0.0,,,0.0,136651.0
김민규,투수,,30,6,,,,,,,,,56.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,13072,5500,2021,타자,,4.0,3.0,1.0,0.0,100.0,0.64,,,,,,,,,0.0,0.0,,,0.0,130721.0
이교훈,투수,,11,0,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14173,3100,2021,타자,,1.0,0.0,1.0,0.0,100.0,1.08,,,,,,,,,0.0,0.0,,,0.0,141731.0
윤명준,투수,,44,0,,,,,,,,,45.2,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10885,15600,2021,타자,,14.0,1.0,13.0,0.0,100.0,2.76,,,,,,,,,0.0,0.0,,,0.0,108851.0
문대원,투수,,2,0,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12848,3100,2021,타자,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,128481.0
박동원,포수,,84,73,,,,,,,,,560.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10387,23000,2021,타자,0.901,458.0,407.0,46.0,5.0,98.9,7.28,0.66,,-0.19,,0.15,0.84,1.59,,2.58,2.84,6.5,9.09,0.256,103877.0
이지영,포수,,94,50,,,,,,,,,508.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10312,30000,2021,타자,0.641,422.0,389.0,30.0,3.0,99.3,7.41,0.21,,0.15,,-0.01,0.27,0.58,,1.02,1.36,5.45,6.47,0.101,103127.0
서건창,2루수,,69,69,,,,,,,,,574.2,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,10855,22500,2021,타자,0.57,331.0,138.0,186.0,7.0,97.9,5.07,1.37,,0.23,0.93,,,,,2.53,2.53,3.21,5.74,0.251,108557.0
김웅빈,3루수,,56,42,,,,,,,,,364.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12503,5600,2021,타자,0.308,113.0,32.0,77.0,4.0,96.5,2.69,2.97,,0.27,-0.06,-0.08,,,,3.11,4.62,0.0,3.11,0.308,125037.0
김은성,좌익수,,6,5,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12683,3000,2021,타자,0.106,17.0,17.0,0.0,0.0,100.0,3.48,1.18,0.03,0.04,,,,,,1.25,30.07,-0.18,1.07,0.124,126837.0
이명기,1루수,,2,2,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14212,3000,2021,타자,0.06,15.0,13.0,2.0,0.0,100.0,11.25,0.73,,0.01,,,,,,0.74,35.6,-0.14,0.6,0.074,142127.0
송우현,우익수,,67,64,,,,,,,,,561.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11377,3000,2021,타자,-0.044,119.0,113.0,5.0,1.0,99.2,1.89,1.2,0.83,0.28,,,,,,2.3,4.81,-2.75,-0.45,0.228,113777.0
이정후,중견수,,115,114,,,,,,,,,966.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12906,55000,2021,타자,-0.069,269.0,258.0,8.0,3.0,98.9,2.48,-1.42,1.23,-0.51,,,,,,-0.7,-0.82,0.0,-0.7,-0.069,129067.0
김재현,포수,,39,12,,,,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10870,7000,2021,타자,-0.081,102.0,93.0,8.0,1.0,99.0,6.54,-0.09,,-0.05,,-0.04,-0.56,-1.78,,-1.99,-7.35,1.18,-0.82,-0.197,108707.0
박병호,1루수,,97,96,,,,,,,,,810.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10470,150000,2021,타자,-0.771,848.0,775.0,67.0,6.0,99.3,9.35,0.68,,-0.33,,-0.09,,,,0.26,0.32,-8.04,-7.78,0.026,104707.0
장재영,투수,,19,2,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14784,3000,2021,타자,,3.0,0.0,3.0,0.0,100.0,1.53,,,,,,,,,0.0,0.0,,,0.0,147847.0
문성현,투수,,4,0,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10437,4500,2021,타자,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,104377.0
양현,투수,,45,0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10730,12000,2021,타자,,14.0,4.0,9.0,1.0,92.9,2.44,,,,,,,,,0.0,0.0,,,0.0,107307.0
박승주,투수,,3,0,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12989,3000,2021,타자,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,129897.0
윤정현,투수,,10,0,,,,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14131,3500,2021,타자,,4.0,2.0,2.0,0.0,100.0,2.92,,,,,,,,,0.0,0.0,,,0.0,141317.0
이승호,투수,,38,3,,,,,,,,,47.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12865,10000,2021,타자,,10.0,1.0,8.0,1.0,90.0,1.71,,,,,,,,,0.0,0.0,,,0.0,128657.0
오주원,투수,,22,0,,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10445,20000,2021,타자,,6.0,2.0,4.0,0.0,100.0,2.79,,,,,,,,,0.0,0.0,,,0.0,104457.0
김태훈,투수,,66,0,,,,,,,,,64.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10871,10000,2021,타자,,18.0,6.0,10.0,2.0,88.9,2.24,,,,,,,,,0.0,0.0,,,0.0,108717.0
김동욱,투수,,3,0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14681,3000,2021,타자,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,146817.0
김성진,투수,,45,0,,,,,,,,,41.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14849,3000,2021,타자,,8.0,3.0,4.0,1.0,87.5,1.51,,,,,,,,,0.0,0.0,,,0.0,148497.0
조영건,투수,,1,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14132,3800,2021,타자,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,141327.0
조상우,투수,,44,0,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11126,33000,2021,타자,,3.0,1.0,1.0,1.0,66.7,0.41,,,,,,,,,0.0,0.0,,,0.0,111267.0
김정인,투수,,11,6,,,,,,,,,31.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11531,3200,2021,타자,,2.0,1.0,1.0,0.0,100.0,0.57,,,,,,,,,0.0,0.0,,,0.0,115317.0
김성민,투수,,46,0,,,,,,,,,46.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12918,6000,2021,타자,,15.0,2.0,11.0,2.0,86.7,2.51,,,,,,,,,0.0,0.0,,,0.0,129187.0
박관진,투수,,2,0,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14693,3000,2021,타자,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,146937.0
이주형,좌익수,,1,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14855,3000,2021,타자,,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,,0.0,,,,,,-0.01,-0.16,,,-0.001,148557.0
김재웅,투수,,51,0,,,,,,,,,53.1,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12858,5200,2021,타자,,8.0,0.0,6.0,2.0,75.0,1.01,,,,,,,,,0.0,0.0,,,0.0,128587.0
조한민,우익수,,53,37,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14210,3400,2021,타자,-0.269,121.0,95.0,22.0,4.0,0.967,3.545,0.27,-0.86,-1.16,-0.82,0.0,,0.0,0.0,-2.57,-6.983,-0.139,-2.709,-0.255,142109.0
김창평,좌익수,,23,4,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14146,3000,2021,타자,-0.098,15.0,11.0,4.0,0.0,1.0,2.25,-1.69,0.64,0.07,0.0,0.0,,0.0,0.0,-0.97,-6.073,-0.015,-0.985,-0.096,141464.0
김용의,1루수,,93,3,,,,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,10466,10000,2021,타자,0.169,172.0,155.0,16.0,1.0,0.994,8.948,2.12,0.0,0.15,0.0,0.0,,0.0,0.0,2.32,3.592,-0.612,1.708,0.23,104666.0
페레즈,1루수,,75,54,,,,,,,,,465.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14991,30000,2021,타자,-0.104,272.0,199.0,63.0,10.0,0.963,5.071,-0.87,-0.59,0.48,0.72,0.0,,0.0,0.0,-0.3,-0.576,-0.752,-1.052,-0.03,149919.0
권민석,1루수,,29,1,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,13079,3500,2021,타자,0.144,25.0,18.0,6.0,1.0,0.96,4.0,1.41,0.0,0.04,-0.01,0.0,,0.0,0.0,1.44,7.15,0.007,1.447,0.143,130791.0
최정민,중견수,,22,3,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,10808,3500,2021,타자,0.116,14.0,13.0,1.0,0.0,1.0,2.136,1.22,-0.1,0.06,0.0,0.0,,0.0,0.0,1.18,7.724,-0.009,1.171,0.117,108080.0
김민수,2루수,,86,48,,,,,,,,,471.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,12931,3200,2021,타자,0.07,266.0,159.0,104.0,3.0,0.989,5.025,-0.17,0.0,0.49,1.11,0.0,,0.0,0.0,0.52,0.871,0.185,0.705,0.052,129312.0
신용수,중견수,,79,30,,,,,,,,,306.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,14169,3400,2021,타자,-0.653,68.0,63.0,3.0,2.0,0.971,1.941,-4.86,-1.05,-0.18,-0.39,0.0,,0.0,0.0,-6.5,-11.848,-0.08,-6.58,-0.645,141692.0
신민재,2루수,,23,4,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,13056,5500,2021,타자,0.025,28.0,13.0,14.0,1.0,0.964,3.797,1.22,-0.21,-0.42,-0.41,0.0,,0.0,0.0,0.19,1.19,0.06,0.25,0.019,130566.0
박지훈,1루수,,23,1,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14736,3100,2021,타자,0.172,29.0,24.0,5.0,0.0,1.0,7.054,1.5,0.26,0.04,0.0,0.0,,0.0,0.0,1.79,11.207,-0.06,1.73,0.178,147361.0
이상호,2루수,,44,15,,,,,,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,11147,9000,2021,타자,-0.081,98.0,48.0,48.0,2.0,0.98,4.773,-1.06,0.0,0.19,-0.44,0.0,,0.0,0.0,-1.0,-3.273,0.18,-0.82,-0.099,111476.0
오태곤,1루수,,128,48,,,,,,,,,547.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10249,9500,2021,타자,-0.057,347.0,320.0,24.0,3.0,0.991,5.66,2.39,-0.37,-1.01,0.0,0.0,,0.0,0.0,0.95,1.069,-1.52,-0.57,0.094,102494.0
추재현,중견수,,97,68,,,,,,,,,586.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13094,3400,2021,타자,0.128,144.0,138.0,4.0,2.0,0.986,2.181,2.87,-0.84,-0.39,0.0,0.0,,0.0,0.0,1.64,2.435,-0.346,1.294,0.163,130942.0
이영빈,1루수,,66,34,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,14783,3000,2021,타자,-0.184,240.0,176.0,57.0,7.0,0.971,7.084,-1.05,0.0,-0.17,-0.3,0.0,,0.0,0.0,-1.51,-3.295,-0.348,-1.858,-0.15,147836.0
오재원,2루수,,44,12,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10178,30000,2021,타자,0.142,115.0,62.0,51.0,2.0,0.983,6.054,0.18,0.97,0.19,0.08,0.0,,0.0,0.0,1.15,3.764,0.28,1.43,0.114,101781.0
문찬종,2루수,,12,3,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14578,3000,2021,타자,-0.057,23.0,9.0,14.0,0.0,1.0,5.175,0.08,0.0,0.05,-0.74,0.0,,0.0,0.0,-0.62,-7.44,0.043,-0.577,-0.062,145787.0
박정현,유격수,,35,27,,,,,,,,,242.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14704,3400,2021,타자,0.141,134.0,75.0,53.0,6.0,0.955,4.76,2.14,0.0,-0.19,-1.5,0.0,,0.0,0.0,0.98,4.032,0.446,1.426,0.097,147049.0
전병우,3루수,,123,61,,,,,,,,,618.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11422,6000,2021,타자,0.007,297.0,158.0,130.0,9.0,0.97,4.194,-0.78,0.0,0.02,0.54,0.0,,0.0,0.0,0.27,0.316,-0.196,0.074,0.027,114227.0
이형종,좌익수,,45,35,,,,,,,,,306.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,12516,18000,2021,타자,-0.523,64.0,59.0,3.0,2.0,0.969,1.824,-4.23,0.36,-0.66,0.0,0.0,,0.0,0.0,-4.53,-14.496,-0.746,-5.276,-0.449,125166.0
오윤석,1루수,,27,15,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11397,6000,2021,타자,-0.266,119.0,93.0,24.0,2.0,0.983,7.115,-2.66,0.0,0.14,0.28,0.0,,0.0,0.0,-2.24,-11.947,-0.444,-2.684,-0.222,113972.0
도태훈,3루수,,82,16,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,12560,3200,2021,타자,-0.158,109.0,62.0,43.0,4.0,0.963,4.238,-2.88,0.0,0.19,1.45,0.0,,0.0,0.0,-1.58,-2.775,-0.012,-1.592,-0.157,125605.0
강승호,2루수,,133,86,,,,,,,,,761.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11087,5000,2021,타자,0.981,409.0,159.0,242.0,8.0,0.98,4.742,6.85,0.0,-0.06,0.17,0.0,,0.0,0.0,7.52,8.142,2.373,9.893,0.746,110871.0
배성근,유격수,,69,21,,,,,,,,,264.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13279,3200,2021,타자,-0.584,134.0,61.0,66.0,7.0,0.948,4.33,-3.03,0.0,-0.11,-3.56,0.0,,0.0,0.0,-6.7,-13.983,0.81,-5.89,-0.665,132792.0
강경학,3루수,,11,5,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,10676,8700,2021,타자,0.106,23.0,11.0,11.0,1.0,0.957,3.882,0.79,0.0,0.05,0.2,0.0,,0.0,0.0,1.03,13.484,0.038,1.068,0.102,106769.0
김태연,3루수,,60,49,,,,,,,,,406.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,12585,3200,2021,타자,0.421,158.0,79.0,72.0,7.0,0.956,3.347,4.97,0.07,-0.61,-0.1,0.0,,0.0,0.0,4.43,10.632,-0.191,4.239,0.439,125859.0
김찬형,3루수,,75,30,,,,,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,12622,5800,2021,타자,-0.369,132.0,43.0,86.0,3.0,0.977,3.686,-1.77,0.0,0.33,-2.58,0.0,,0.0,0.0,-3.94,-7.565,0.216,-3.724,-0.391,126224.0
최정원,2루수,,75,57,,,,,,,,,473.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,14221,3300,2021,타자,0.562,242.0,102.0,133.0,7.0,0.971,4.471,3.97,0.0,-0.91,0.63,0.0,,0.0,0.0,3.69,7.085,1.98,5.67,0.366,142215.0
오윤석,2루수,,71,30,,,,,,,,,292.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11397,6000,2021,타자,0.747,197.0,101.0,96.0,0.0,1.0,6.072,5.66,0.0,0.33,0.9,0.0,,0.0,0.0,7.26,14.725,0.268,7.528,0.72,113978.0
김호재,1루수,,80,13,,,,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,13240,6000,2021,타자,-0.035,129.0,96.0,31.0,2.0,0.984,5.366,0.38,0.0,0.21,-0.62,0.0,,0.0,0.0,-0.04,-0.072,-0.312,-0.352,-0.004,132403.0
안재석,유격수,,94,55,,,,,,,,,481.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14771,3000,2021,타자,0.339,247.0,96.0,138.0,13.0,0.947,4.378,0.98,0.0,-0.29,0.52,0.0,,0.0,0.0,1.31,2.007,2.107,3.417,0.13,147711.0
구본혁,2루수,,134,7,,,,,,,,,265.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,14140,6300,2021,타자,0.233,130.0,46.0,82.0,2.0,0.985,4.347,-0.27,0.0,0.34,1.59,0.0,,0.0,0.0,2.14,2.3,0.205,2.345,0.212,141406.0
김민성,3루수,,122,107,,,,,,,,,861.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,10238,40000,2021,타자,0.63,242.0,56.0,179.0,7.0,0.971,2.456,5.49,0.0,0.65,0.08,0.0,,0.0,0.0,6.35,7.495,0.001,6.351,0.63,102386.0
백동훈,중견수,,5,2,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11084,3600,2021,타자,0.156,6.0,6.0,0.0,0.0,1.0,5.4,1.3,0.26,0.01,0.0,0.0,,0.0,0.0,1.57,45.216,0.0,1.57,0.156,110841.0
문성주,좌익수,,34,20,,,,,,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,13112,3100,2021,타자,0.243,49.0,48.0,0.0,1.0,0.98,2.387,3.56,-0.43,-0.32,0.0,0.0,,0.0,0.0,2.81,11.901,-0.365,2.445,0.279,131126.0
홍창기,중견수,,155,132,,,,,,,,,1117.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,12546,10000,2021,타자,-0.125,253.0,247.0,4.0,2.0,0.992,2.022,-1.6,0.35,0.23,0.0,0.0,,0.0,0.0,-1.04,-0.966,-0.222,-1.262,-0.103,125466.0
안익훈,중견수,,50,0,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,11347,5500,2021,타자,-0.276,11.0,11.0,0.0,0.0,1.0,1.207,-2.45,-0.39,0.1,0.0,0.0,,0.0,0.0,-2.76,-7.949,-0.019,-2.779,-0.274,113476.0
안권수,우익수,,81,4,,,,,,,,,166.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14571,3500,2021,타자,0.14,40.0,39.0,1.0,0.0,1.0,2.169,2.25,-0.84,0.21,0.0,0.0,,0.0,0.0,1.6,2.844,-0.193,1.407,0.159,145711.0
이원석,중견수,,41,31,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,13138,3000,2021,타자,-0.229,74.0,72.0,1.0,1.0,0.986,2.19,-1.92,-0.69,0.3,0.0,0.0,,0.0,0.0,-2.31,-8.113,-0.0,-2.31,-0.229,131389.0
문보경,1루수,,116,79,,,,,,,,,664.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,14137,3000,2021,타자,0.245,536.0,429.0,102.0,5.0,0.991,7.197,4.17,0.0,0.52,-0.38,0.0,,0.0,0.0,4.43,5.499,-1.956,2.474,0.439,141376.0
이주형,1루수,,6,3,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,14591,3000,2021,타자,0.074,25.0,24.0,1.0,0.0,1.0,8.654,0.85,0.0,0.02,0.0,0.0,,0.0,0.0,0.87,20.88,-0.12,0.75,0.086,145916.0
최민창,중견수,,4,0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,11351,3100,2021,타자,0.054,1.0,1.0,0.0,0.0,1.0,1.5,0.52,0.01,0.0,0.0,0.0,,0.0,0.0,0.54,19.44,0.0,0.54,0.054,113516.0
서예일,3루수,,5,1,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12523,3500,2021,타자,0.046,4.0,1.0,2.0,1.0,0.75,2.7,0.44,0.0,0.01,0.0,0.0,,0.0,0.0,0.46,13.248,0.0,0.46,0.046,125231.0
한석현,좌익수,,12,7,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,13250,3200,2021,타자,-0.105,8.0,7.0,0.0,1.0,0.875,1.086,-0.01,-0.49,-0.44,0.0,0.0,,0.0,0.0,-0.94,-11.28,-0.123,-1.063,-0.093,132506.0
예진원,좌익수,,55,34,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,13093,3000,2021,타자,0.486,85.0,82.0,3.0,0.0,1.0,2.525,4.16,0.7,0.3,0.0,0.0,,0.0,0.0,5.15,13.484,-0.249,4.901,0.511,130937.0
김지수,우익수,,12,7,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,12662,3100,2021,타자,0.098,14.0,14.0,0.0,0.0,1.0,2.136,0.79,0.22,0.07,0.0,0.0,,0.0,0.0,1.08,12.96,-0.094,0.986,0.107,126629.0
송호정,유격수,,6,2,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14812,3000,2021,타자,-0.161,5.0,0.0,4.0,1.0,0.8,1.5,-1.77,0.0,0.04,0.0,0.0,,0.0,0.0,-1.73,-41.52,0.107,-1.623,-0.172,148129.0
장운호,우익수,,116,79,,,,,,,,,727.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,11122,3500,2021,타자,0.409,195.0,190.0,5.0,0.0,1.0,2.414,4.82,-0.45,0.85,0.0,0.0,,0.0,0.0,5.22,6.48,-1.095,4.125,0.518,111229.0
송성문,3루수,,76,63,,,,,,,,,535.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11376,6000,2021,타자,0.477,280.0,117.0,156.0,7.0,0.975,4.593,4.33,0.0,0.54,-0.26,0.0,,0.0,0.0,4.24,8.034,0.573,4.813,0.421,113767.0
박정음,좌익수,,47,1,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10866,4300,2021,타자,0.309,30.0,30.0,0.0,0.0,1.0,3.214,3.9,-0.83,0.09,0.0,0.0,,0.0,0.0,3.15,9.651,-0.035,3.115,0.313,108667.0
신준우,유격수,,52,16,,,,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14695,3000,2021,타자,-0.018,92.0,32.0,55.0,5.0,0.946,4.774,-0.66,0.0,0.25,-0.27,0.0,,0.0,0.0,-0.67,-1.855,0.488,-0.182,-0.066,146957.0
이도윤,유격수,,54,12,,,,,,,,,185.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,11414,3200,2021,타자,-0.035,72.0,22.0,46.0,4.0,0.944,3.308,-0.93,0.0,-0.27,0.77,0.0,,0.0,0.0,-0.61,-1.627,0.261,-0.349,-0.061,114149.0
김휘집,3루수,,40,23,,,,,,,,,206.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14785,3000,2021,타자,-0.29,69.0,17.0,45.0,7.0,0.899,2.709,-2.17,0.0,-0.31,-0.3,0.0,,0.0,0.0,-2.98,-10.728,0.052,-2.928,-0.296,147857.0
김민하,우익수,,42,28,,,,,,,,,258.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,10777,4500,2021,타자,0.61,76.0,71.0,2.0,3.0,0.961,2.547,5.53,1.75,-0.71,0.0,0.0,,0.0,0.0,6.58,22.56,-0.427,6.153,0.653,107779.0
김주형,유격수,,34,20,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14214,3700,2021,타자,-0.234,82.0,24.0,53.0,5.0,0.939,3.787,-4.36,0.0,0.3,0.56,0.0,,0.0,0.0,-3.52,-14.908,1.165,-2.355,-0.349,142147.0
박준태,우익수,,31,13,,,,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11260,11000,2021,타자,-0.275,39.0,39.0,0.0,0.0,1.0,2.581,-2.7,-0.07,0.17,0.0,0.0,,0.0,0.0,-2.6,-12.077,-0.176,-2.776,-0.258,112607.0
송민섭,좌익수,,123,3,,,,,,,,,246.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11342,5700,2021,타자,0.528,64.0,61.0,3.0,0.0,1.0,2.341,3.51,1.74,0.28,0.0,0.0,,0.0,0.0,5.53,6.474,-0.211,5.319,0.549,113428.0
신본기,2루수,,113,57,,,,,,,,,482.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,10840,9200,2021,타자,0.417,197.0,71.0,122.0,4.0,0.98,3.604,3.65,0.0,0.53,-0.94,0.0,,0.0,0.0,3.7,4.715,0.506,4.206,0.367,108408.0
황윤호,3루수,,7,4,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,11363,4500,2021,타자,-0.211,12.0,2.0,8.0,2.0,0.833,2.195,-2.18,0.0,0.03,0.0,0.0,,0.0,0.0,-2.14,-44.023,0.017,-2.123,-0.212,113630.0
터커,좌익수,,129,122,,,,,,,,,990.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,14224,70000,2021,타자,-0.566,388.0,367.0,18.0,3.0,0.992,3.5,-2.83,-0.5,0.4,0.0,0.0,,0.0,0.0,-2.56,-2.858,-3.148,-5.708,-0.254,142240.0
김민혁,좌익수,,45,32,,,,,,,,,244.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11339,6500,2021,타자,-0.194,55.0,54.0,0.0,1.0,0.982,1.992,1.0,-1.58,-0.28,0.0,0.0,,0.0,0.0,-0.85,-2.72,-1.104,-1.954,-0.084,113398.0
